_id,en_word,en_definition,example,synonyms,antonyms
47507,ROTTEN,"adj 1 a muat, a rop, a ṭawt, a thu, a
siat: rotten eggs  The wood was so rotten you
could put your finger through it. 2 thinlung
ziaza siat: an organization, a person, a policy
that is rotten to the core, ie completely rotten. 3
(infml) ṭha lo zet, nuam lo zet: The film was
pretty rotten.  She’s a rotten cook.  What
rotten luck!  rotten weather.
 rottenly adv (infml) ṭha lo zet in: Her husband
treated her rottenly all their married life.
rottenness n [U].",NA,NA,NA
47508,ROTTER,"n (sl joc) a balmi, fihnungza a
simi/santlai lo minung: He’s a complete rotter!",NA,NA,NA
47513,ROTUND,"adj (euph or joc) (of a person)
thau, ceng; hlum, bial.
 rotundity /-EtI/ n [U] (euph or joc) cennak/
bialnak/hlumnak.
rotundly adv.",NA,NA,NA
47515,ROTUNDA,"n a tlunlam a hlum, asilole a
pawng neimi inn bial/hlum",NA,NA,NA
47518,ROUBLE,"n USSR ram ih tangka
fangkhat.",NA,NA,NA
47520,ROUÉ,"n (dated derog) patar lam deuh
ningzah thei lo tiangih sualmi/nuncan siami/
nu le pa pawl-awknak lam",NA,NA,NA
47522,ROUGE,"n [U] 1 biang le hmur senternak. 2
thir tleuternak ih hmanmi powder sen:
jewellers’ rouge.
 rouge v [Tn] biangsenter/sithuh ih senter",NA,NA,NA
47528,ROUGH1,"adj (-er, -est) 1 a hraapmi (a phar, a bingbo tinak); rual lo, rawn lo: A jeep is ideal for driving over rough terrain.  a rough stone wall  rough hands  rough woolen cloth. Cf smooth1. 2 nem lo, dai lo, na ngaipi ih cangvai: rough behavior  His children are very rough with their toys.  Rugby is a rough sport.  That area of the city is quite rough (ie dangerous) after dark.  This suitcase has had some rough handling, ie has been badly treated.  He has a rough tongue, ie often speaks rudely or sharply.  rough seas  have a rough crossing from Dover to Calais. 3 a nepnawi tiang ruat cianak um lo ih manhlap zet in tuah hruak: a rough sketch, calculation, translation  a rough draft of his speech  Give me a rough idea of your plans.  I’ll give you a rough estimate of the costs.  rough justice, ie more or less fair, but not necessarily strictly
according to law.  roughly adv 1 siakha zetin/zaangfahnak tel
loin: treat sb roughly  a roughly made table, ie
not finely finished. 2 zikte; leuleu/a kim deuh
lo fangfang: It should cost roughly £10.  about
forty miles, roughly speaking.
roughness n [U] a hrapnak, a bingbonak, a har
tuarnak: the roughness of his chin.
 rough-and-tumble n, adj thawmvang nei le
na tuk lo ih sual-awknak le do-awknak: All the
pups were having a rough-and-tumble in the
garden.
rough house (infml) hnaihnoknak le
thawmvang tamnak.
rough luck co phumi hnakih sia sawn
vansiatnak.
roughneck n (US infml) 1 thawmvang a nei
ruri mi mihuatsuak deuh. 2 leilung sung ihsin
zinan an laihnak ih hnaṭuantu.",NA,NA,NA
47533,ROUGH2,"adv 1 rumro; thazaang ih norneh: a
team that is notorious for playing rough, ie in a
(physically) somewhat violent way. 2 (idm) cut
up rough (infml) thinheng, asilole thazaang
hmangih cangvai: I hope he doesn’t cut up
rough when I tell him what I’ve done. live rough
 live2. sleep rough  sleep1.
 roughcast n [U] innphar lenglam
zutmamnak ih lungṭiak a telmi plaster.
rough-hewn adj (fml or rhet) lungto le thing
parah ti hruphri ih khermi: a rough-hewn statue.
roughshod adv (idm) ride roughshod over sb/
sth  ride2.",NA,NA,NA
47534,ROUGH3," n 1 (also the rough) [U] golf thawinak
area lenglam. Cf fairway 1. 2 [C] ṭha te ih ṭheh
hrih lomi zuk (pung-cian): Have you seen the
(artwork) roughs for the new book? 3 [C] (infml)
misual vakvai (lan-ta-ye): beaten up by a gang
of young roughs. 4 (idm) in rough a cekci si lo;
a hrawng in: I’ve drawn it in rough, to give you
some idea of how it looks. in (the) rough ṭheh
hrih lo dinhmun: We only saw the new painting
in the rough. take the rough with the smooth a
nuam lo le a harsa, a nuam le a ol khal pom/
cohlang ṭheh.",NA,NA,NA
47536,ROUGH4,"v 1 (idm) rough it (infml)
lungnomnak le remcannak kel tel loih nun:
roughing it in the mountains  You may have to
rough it a bit if you come to stay. 2 (phr v)
rough sth out thil pakhat tuahdan ding/
ṭuandan ding riruang tuah/ruangzing cia: He
roughed out some ideas for the new buildings.
rough sb up (infml) retheih zonzaihnak le
taksa natnak tuarter. rough sth up hnawmter,
balter, rualrem loih tuah: Don’t rough up my
hair!",NA,NA,NA
47539,ROUGHAGE,"n [U] pumpi ih rial theih lo
rawl phun asinain amah in rawl dang pawl cip
ko in pumpi ih rial a bawm.",NA,NA,NA
47540,ROUGHEN,"v [I, Tn] hraapter: Roughen the
surface before applying the paint.",NA,NA,NA
47542,ROULETTE,"n [U] tangka thawn lehnak
phunkhat; nambat a neimi kuar fate tam zet a
nei leeng ke her laifangah, a tlun ihsin
bawhlung fate an thlak ih, leengke a colh tikah
bawhlung colhnak kuar kha nehtu a si.
bawlung tlak hlanah kuar nambat mah ih
duhmi kha thapcia a si: play roulette  [attrib]
a roulette wheel",NA,NA,NA
47543,ROUND1,"adj 1 bawhlung vekih hlum, bial: a round plate, window, table  round cheeks, ie plump and curved. 2 khat, kim: a round dozen, ie not less than twelve  a round (ie considerable) sum of money. 3 (idm) in round figures/numbers 10, 100, 1000 nambat pawl ah kim cekci lo hman sehla a kim vekih siarmi: Add £2.74 to £7.23 and you get £10.00, in round figures. a square peg in a round hole  square1.
 roundish adj hlum zikte, hlum leuleu.
roundly adv na ngaipi in, nasa zet in, fiangfai zet in: She was roundly rebuked for what she had done.  We told her roundly that she was unwelcome.
roundness n [U].
 round brackets rin kual pawl.
round-eyed adj mangbang tuk ruangih kau zet ih mit meng.
Roundhead n English ramsung ral a buai lai ih Parliament bawmtu, ṭanpitu. Cf Cavalier.
round robin 1 thil pakhat thuthawn peh-awin mi tampi in an duhdan le an ruahdan ca ah ngan ih hmin an karnak ca. 2 pawlho pakhat sungih a telmi mi pakhat ciar in ca pakhat parah mah ih duhmi thu ngan bet hnu ah a dang pakhat hnenah kuat sin vivo mi ca.
round-shouldered adj (derog) liang pahnih hmai lam ah niamter, asilole kunih feh/ding. Cf square-shouldered (square1 ).
round-table adj [attrib] (of a meeting, etc) a
tum a fate um lo, ṭuanvo neimi pawl
thurelkhawmnak le tonkhawmnak: a roundtable discussion, conference, etc.
round trip (a) hmun pakhat, asilole hmundang
ah tlawngih tlungsal; fehnak lamzin tlung
nawn lo ih zin dang ih tlung ṭheu. (b) (US) =
return2
 5: [attrib] a round-trip ticket. ",NA,NA,NA
47548,ROUND2,"adv part (For special uses with
many vs, eg bring round, get round, see the v
entries.) 1 khaw dang hoi, her, mer: turn the
car round  Stop turning (your heads) round to
look at people. 2 bial kimvel ih her, feh: How
long does it take the minute hand of the clock to
go round once?  Spring will soon come round
again. 3 a kimvel ih tah: a young tree measuring
only 18 inches round  They’ve built a fence all
round to stop the children falling in. 4 pawlho
ih a ummi bulpak ciar hnenah a sangsang in:
Hand the biscuits round.  The news was
quickly passed round.  Have we enough cups
to go round? 5 a nainak, asilole a tawinak bik
zin hnak ih a sau deuh zin in: It’s quickest to
walk across the field — going round by road
takes much longer.  We decided to come the
long way round in order to see the countryside.
6 (infml) tawivak: I’ll be round in an hour. 
We’ve invited the Frasers round this evening. 7
(idm) round about kimvel ah/kiangkap
hrawngah: the countryside round about  all
the villages round about. Cf around2.",NA,NA,NA
47549,ROUND3,"n 1 (a) sangper pakhat/sangper
ah khat: a round of toast  two rounds (ie
sandwiches) of ham and one of beef. (b) (of
food) a hluum, asilole bialmi sang/hmuk: Cut
the pastry into small rounds, one for each pie. 2
hmanhman in a sangsangih feh, lamzin: the
daily round, ie the ordinary occupations of
every day  His life is one long round of
meetings.  the postman’s round, ie the route
he takes to deliver letters  a doctor’s rounds,
ie his series of daily visits to patients or wards.
3 boxing tivek lehnak hrangih zialdon saang: a
boxing-match of ten rounds  He was knocked out in the third round/in Round Three.  have a round of cards  play a round (ie 18 holes) of golf. 4 ciar, pakhat hnu pakhat, can, ha: a round of drinks, ie one for each person in a group  It’s my round, ie my turn to pay for the next set of drinks.  a new round of pay bargaining. 5 lomnak/thapeknak: Let’s have a good round of applause for the next performer. round 6 minung pahnih, lole pathum a dotdot ih hla sak khawmnak - hmunkhat ih sak thawk lo. 7 vei khat, asilole vei tam zet kap; cerek, zian le zian dawng: they fired several rounds at us.  We’ve only three rounds (ie shells or bullets) left. 8 (idm) do/go the rounds (of sth) (infml) tlawng, hmun dang dangih khualtlawng vivo/ feh vivo: We did/went the rounds of all the pubs in town. go the round of mi pakhat ciar hnenah theihter, thlenter: The news quickly went the round of the village. in the round (a) (of a theatre, play, etc) thuanthu cawnnak. (b) (of sculpture) khuilam khal ih zoh ih hmuh theimi thing, lole lungto parih khermi zuk. make one’s rounds khualtlawng – thil umdan thei dingih tlawng: the production manager making his rounds.",NA,NA,NA
47553,ROUND4,"prep 1 kimvel: the earth moves
round the sun.  Drake sailed round the world.
 goldfish swimming round the bowl. 2 thil
pakhat ih ralkhat ah: walk round a corner 
There’s a garage round the next bend.  Go
round the roundabout and take the third exit. 3
kimvel ah: a scarf round his neck  sitting
round the table. 4 hmunkip, ramkip,
hmuahhmuah: look round the room  show sb
round (ie all the different rooms in) the house 
There were soldiers positioned all round the
town. 5 ~ (about) sth hrawngah: We’re leaving
round about midday.  A new roof will cost
round about £1000.",NA,NA,NA
47556,ROUND5,"v [Tn] 1 hluumter, bialter: round
the lips, eg when making the sound /u:/ 
stones rounded by the action of water. 2 kimvel
ih feh/vel: We rounded the corner at high speed.
3 (phr v) round sth off (a) lungkim zet ih ṭheh/
kimter: round off a sentence, speech, etc  He
rounded off his career by becoming Home
Secretary. (b) a sir/a tlang zimte: She rounded
off the corners of the table with sandpaper.
round on/upon sb thinheng hruakih mi zon/mi
sual lohli: She was amazed when he rounded on
her and called her a liar. round sth out a cipciar
in sim ih fiangter: John will tell you the plan in
outline, and then I’ll round it out. round sb/sth
up hmunkhat ah khawm, umkhawmter: the
guide rounded up the tourists and led them back
to the coach.  cowboys rounding up cattle  I
spent the morning trying to round up the
documents I needed. round sth up/down kim
lawlaw dingih kaiter, tamter, lole ṭhum/niam/
malter: A charge of £1.90 will be rounded up to
£2, and one of £3.10 rounded down to £3",NA,NA,NA
47557,ROUNDABOUT," adj [usu attrib] a tawi
bik le a naihnak bik zin/thlun loin, asilole
ṭongfang hmang loin: take a roundabout route
 I heard the news in a roundabout way.  a
roundabout way of saying sth.
 roundabout n 1 (US also carousel, merry-goround, whirligig) bualrawn ah si maw, lehnak
le nunnomnak hmunah si maw, a her theimi
nauhak pawlih tomi rang, mawṭawka le
tlaangleng pawl. 2 (US traffic circle, rotary)
mawṭaw zin tampi tonkhawm-awknak. Cf
circus 3. 3 (idm) swings and roundabouts 
swing2.",NA,NA,NA
47559,ROUNDEL,"n ram hrekkhat ralkap vanzam
parah miphun lungrualnak le pumkhatnak
langternak ih nganmi a hlummi zuk.",NA,NA,NA
47563,ROUNDERS," n [sing v] (Brit) bawhlung le
a thawinak (bat) hmangih team hnih lehnak
lek daan phunkhat. Cf baseball.",NA,NA,NA
47568,ROUNDSMAN,"n (pl -men /-mEn/)
sumtuah/sumdawng pa ih thilri/bungrua
phurhsaktu kuli hnaṭuantu/paisa hlawhtu
pawl: Ask your roundsman for extra milk over
Christmas.",NA,NA,NA
47574,ROUSE,"v 1 (a) [Tn, Tnpr] ~ sb (from/out of
sth) ṭhangter/itthat lai ṭhangter: I was roused
by the sound of a bell.  It’s time to rouse the
children.  (fig) rouse him from his depression.
(b) [I, Ipr] ~ (from/out of sth) (fml) mahte ih
ṭhang: I roused slowly from a deep sleep. 2 [Tn,
Tnpr] ~ sb/sth (from sth) (to sth) mi pakhat/
thil pakhat cangvaiter, thinlung thoter/
thinlung lutter: rouse sb/oneself to action 
roused to anger by their insults  When he’s
roused, he can get very angry. Cf arouse.
 rousing adj [usu attrib] thapek, thazaang
pek: a rousing speech  three rousing cheers
for the winner.",NA,NA,NA
47577,ROUSTABOUT," n zinan laihnak khurih
hnaṭuantu",NA,NA,NA
47586,ROUT1,"n [C, U] 1 neh neknek/neh tuk
lawmmam: After our fifth goal the match
became a rout. 2 (idm) put sb to rout (dated
fml) neh ngaingai/neh tuk/neh pumhlum, neh
lawlaw.
 rout v [Tn] mi neh neknek, thinlung buai ih
dungsipter: He resigned after his party was
routed in the election.",NA,NA,NA
47588,ROUT2,"v (phr v) rout sb out (of sth)
hramhram ih titer, tuahter/ṭuanter: We were
routed out of our beds at 4 am",NA,NA,NA
47590,ROUTE,"n thlunmi/zawhmi lamzin:
We drove home by a roundabout route.  the
main shipping routes across the Atlantic 
(US) take Route 66.
 route v (presp routeing, pp routed) [Tnpr
esp passive] nemhngetmi zin thlunter/
zawhter: this flight is routed to Chicago via
New York.
 route march ralkap an zir lai ah a bur in
lamhlatpi fehter.",NA,NA,NA
47593,ROUTINE,"n 1 [C, U] hmanhman ih tuah
ringring dingih nemhngetmi thil/hmanhman
ih kan tuah ringringmi thil: She found it
round difficult to establish a new routine after
retirement.  do sth as a matter of routine 
[attrib] routine tasks, chores, duties, etc. 2 [C]
laamnak ah si maw, thil dang tuah le zirnak ah
si maw a sangsangte ih tuah dingmi thil: go
through a dance routine.
 routine adj a kel, tidan kel, tikcu hmanhman
ih tuahmi: the routine procedure  routine
maintenance  (derog) a rather routine (ie
ordinary, undistinguished) performance.
routinely adv.",NA,NA,NA
47597,ROUX,"n (pl unchanged) (in cooking) (sawh ti)
caṭani bulpi bik ih hmanmi siti le sangvut cok
rawimi.",NA,NA,NA
47607,ROVE,"v 1 (a) [Ipr, Ip, Tn] (esp rhet) feh
tumnak/thlen tumnak mumal nei lo ih tawivak,
asilole vakvai: a roving reporter  bands of
hooligans roving (round) the streets. (b) ~
about/around (sth) [Ipr, Ip] (of eyes) hmun
dangdang zoh rero/zoh vivo. 2 (idm) have a
roving eye cai le duh ding caanṭha hngakih
um um ringringmi; cuvek dingih mit meng
ringring.
 rover n mi tawivak, umnak mumal nei lo ih
mi tawivak: She’s always been a rover.
 roving commission ṭuanvo ṭuan ding le thu
zingzoi dingah a ṭuldan ih khual tlawn theinak
thuneihnak.",NA,NA,NA
47611,ROW1,"n 1 a tlar ih um, artlang ih um: a row
of books, houses, desks  standing in a row/in
rows  plant a row of cabbages. 2 thuanthu
cawnnak inn, asilole baisikup zungih tohkheng
tlar: the front two rows  [attrib] a front-row
seat. 3 (idm) in a row pakhat hnu pakhat, a
tlar in: This is the third Sunday in a row that it’s
rained.",NA,NA,NA
47612,ROW2,"v 1 [I, Ipr, Ip, Tn, Tnpr, Tnp] hlau,
long hlaunak thawn hlau: Can you row? 
They rowed (the boat) across (the river). 2 [Tn,
Tnpr, Tnp] longih phur: Row me across (the
river). 3 (a) [Tn, Tnpr] long hlau zuamawknak ah tel ve: We’re rowing Cambridge in
the next race. (b) [I, Ipr] long hlau zuamawknak ih long hlautu: row for Cambridge 
He rows (at) No 5 (ie in this position) for Oxford.
 row n (usu sing) mahte hlaumi long thawn
tlawng: go for a row  a long and tiring row.
rower n long hlautu. Cf oarsman (oar).
 rowing-boat (also esp US row-boat) n hlau
tikih a fehmi long fate.",NA,NA,NA
47613,ROW3,"n (infml) 1 [U, sing] thawmvang thang
celcel: How can I read with all this row going
on?  Could you please make less (of a) row? 
kick up a row. 2 [C] thawm culci, thawm ruri;
thu el-awknak, hau-awknak: I think they’ve
had a row.  the continuing row over the
Government’s defence policy.  Usage at
argument. 3 [C] soiselnak/hrinnak/kawknak: I
got/She gave me a row for being late.
 row v [I, Ipr] ~ (with sb) nasa zet ih hau-aw:
They’re always rowing, ie with each other. 
rowing (with his employers) over money.",NA,NA,NA
47616,ROWAN,"n (also rowan tree) sendup
theihmung bawr tampi a rahmi thing
phunkhat.",NA,NA,NA
47618,ROWDY,"adj (-ier, -iest) (derog) hnasetza,
thawmvang tam, hnok ruri: a group of rowdy
teenagers  The meeting broke up amid rowdy
scenes.
 rowdily adv.
rowdiness, rowdyism ns [U] daan mumal nei
lo ih ti ruri, ti celcel ih um tlang/tlangleeng.
rowdy n (dated derog) thawmvang nei celcelmi
minung.",NA,NA,NA
47622,ROWLOCK,"n
long sirih long hlaunak retnak hmun. Cf thole",NA,NA,NA
47627,ROYAL,"adj [usu attrib] 1 siangpahrang bawipa/siangpahrang bawinu thawn a kaikawh/a peh zom-awmi: limitations on royal power  the royal visit to Canada  the royal prerogative. 2 siangpahrangpa/ siangpahrangnu ih sungkhat: the royal princesses. 3 siangpahrang bawipa/ singpahrang bawinu ih cawmmi: the Royal Air Force  the Royal Marines  the Royal Society for the Protection of Birds. 4 siangpahrang thawn a tlak/a remmi: a royal welcome. 5 (idm) a battle royal  battle. the royal ‘we’ bawibik a simi siangpahrangpa/siangpahrangnu in amah le amah a kawh-awknak: (joc) ‘We’ve never liked Italy.’ ‘Is that the royal “we”? I think Italy’s great!’
 royal n (usu pl) (infml) siangpahrang sungkhat - member pakhat.
royalist /{rBIElIst/ n siangpahrang bawipa/ siangpahrang bawinu neih hi a ṭha a si ti ihpomtu/bawmtu.
royally /{rCIElI/ adv singpahrang thawn a
tlakmi/a phumi: We were royally entertained.
royal blue (Brit) a pawl tleu zetmi.
Royal Commission (Brit) thu pakhat zingzoi
ding le theihmi thuhla tla report dingih
singapahrang in a fialmi mi bur/pawlho
pakhat.
Royal Highness siangpahrang kawhnak
ṭongkam: Her Royal Highness, the Princess of
Wales  Their Royal Highnesses, the Duke and
Duchess of York  Thank you, Your Royal
Highness.
royal jelly a ṭhang rero laimi khuai ‘lalnu’
queen bee cawmnak rawl.",NA,NA,NA
47630,ROYALTY,"n 1 [U] singpahrang sinak/
siangpahrang ih sungkhat pawl: in the presence
of royalty  a shop patronized by royalty. 2 [U]
siangpahrang sungkhat sinak: the duties of
royalty. 3 [C] (a) cabu ngantu hnenih pekmi
sum. (b) khursung suak laitu company in ram
le leilung neitu hnenih pekmi sum: oil royalties.",NA,NA,NA
